sha256,modify num,node num,edge num
229D3EBDEBCABB7967CE91978409C73785540418C32CD9F67B6F98FA94A6C062,6,2300,7138
23120BFDDFC41DB8DB2ABDF98CBBF7B4C9A7F6BF361CE2444BEFAE6CDA427AC9,358,1596,4887
234DA2EEF2DB4A9E835E5248753982665D8101AB5BF7680E94AE90C0BEEB5E1F,2,1452,4724
236396183D0A2DF2E31A44BD808B8876AD57804EFF7AFE81F8B136133CCF0475,2,774,4284
237FCB56C9248DBA396D3599972AF6387238B22FF1776E884BA3E4021EB3D00E,2,1200,5930
23B9413AACB609B296771713B8B56A0049D212D5B3331479DD6158D169047F81,2,4484,21011
23E0DC8A71F2069166A3FD59A65D8F6051B016521B76EEF0043F377185596DCB,2,1237,4341
23E2E8C3F947BE08882811DAACF86FB086CE26AD8831982745B81A65B465D5EF,2,729,2713
23F36FF64FA69E7D59AA538E6A2CE1F1AC236F44DD60C791D3FCF687EC83DDB5,2,1018,3564
24354DCBD843E6A45D690E124A2261B54F4823929E465F116B01058017CB1947,82,1623,4793
243835A0C1CF0931E9623FCDB5DC90765002423A8B9DC528FC5AB6C2DF04A7E8,204,231,482
243A90BE3577D7E62D7C4895EA0644B6B9FA51A0187B8713219FF0822E90E3FC,2,1067,3614
2448EEBA32C440B78BC55F0817A9D55C0CB4F965258B82373ED538C6C3B8CA9D,2,815,2912
24987332CF2F9D83DA9DDCB481F16E7E3C2C42C9ED003DD40A5444EE9051D1E2,2,432,982
24BEF243309217E0423A5C4936425BF7433040B4845E66C36A5745DD3FF62130,2,2258,9115
24E49CA698036D247BB49472FA1BC73481A29BC4E8EA727473CF862A84B25E0E,2,1304,3862
2503BDFB05D90E6A7207BA9D88375C332B8119C88C52750AC2C1698AB4CBE51E,2,573,2043
251EB1B37DA9985E3FD0304005AEFBDED2F7093A32EE1E438D015CC6419E2182,6,453,2210
2520B46C0A6C057CF652588CA96094ED3F9FEA9F616E87CAD6601D233DE15F79,2,566,1487
2534C63657B86D9898EB79073C5A72C612C033F4730EC5FBAE167685AE713FE2,2,563,2035
253D2FF9524B9900617F7079AACE7EEB104F4B5D48D3518D8BC3FE96279EA37D,2,1734,6417
2590451C6A05D6C02F427580988A233970236A7F6945CE5E63E76AD072247001,2,4559,20576
2594BBF1692F98E8C1A454A4CBE815A163CE975D652A5B676B769846E970A772,2,745,2580
25A774945ED2AF6E2A0503FABA5BDF6449BB69B9B0711CE998ADD3A3D210D1D7,108,1777,6589
25B799DFD4B11DCD6C7F82234042E4398D2CCA0D131B36EA75BA77C896EF3B00,2,1566,6452
25BEECE6B5834214EE0F7C90607CFF65CEF17E4ABFCCED7EB67B6844C9077903,2,1757,7792
2611FE0D9AAECAC66CACB318D2547A9F6B8D308F419CF24DDA66312C5D192CC5,6,474,1537
26244F5BC86D766ACD09016C8F3457E4E5C9D11B27E377A42F1AD016805E2D9C,2,899,3101
26BD3D87E3B644325D0E066A7B0790BBE374B732FA6481748D61DDB9A1617F86,2,1633,6685
26FA63AA551D135CF4A6DBB8401126FDAE5A09A5F2CE2DA62AF793FB19DE69C7,2,474,1507
273E6E873D9AC8B5BC3B3CECFF3D6CB5F34ADE804F7D3719E4D0A117CBB0A235,170,733,2378
27919C15BBADAAFF843B4F169621A4F04220DDFF9C6F872B2BC16D56AB3C4A75,18,574,1568
27C3CF3EE0BA5CA2A00583BC3749E693A4DB320B2CAF918ADF79B45843386455,22,1635,4473
27C3EA8C6E0FA942E8C2D1F5E52A0F1C80AA9FE6A2F13E5B84E012AF2E5D37F4,2,912,2857
27E22F994591192951F877B3D4B3810B3C6D4DB8E7DCFA164738E3445064B86D,92,1063,3079
27E7182937B196A1F4DA4BD4835033C4CF011AD460D1B43882A5B6165BEAE765,2,795,2630
2813AD777E42F7180CE0F8B4512CB30832B661C7504384B3824E39B5E8D7D6DF,2,1757,7792
2819DB772A16E508DC8B743F40AF0E3966268C73B31CCB8FD4BDA87A7A745E01,2,1057,4926
285ECE22D6268804CF8D26323F3DDC1348ABF612BAA48A706BD6E5D0F92E0C5D,2,1092,4683
287AD345C11075560BE64F82BACB83D4A872E29BE6975834331D95D08EE0734A,146,944,2851
28981E6F571CAE05A6E6E253E5CE3F6805754E4EA18073C45F8990AA51086568,2,850,3035
28F108FD7A653FD3D9AC3FBB933CA3DC06EA4BDE60FC3B5B12F48E689E4447B8,2,1129,3778
290900797218E9BC3F37A91099EAABBF0F9471F5C97596E618524F0CB210D470,2,4173,22941
29255159791BD74E50EFD7DD404C790D12EC4AECD0A815BBCEC5E22A52FA3E71,2,1757,7792
295E1CA88F1AF7EE7C8D4A37C55DD7E7D9E0EA5929015492DA785208AEB4684F,2,1375,4763
295E84DEBE2F947898ADAF8B15C33E16D79B6CC506EFFA8318495630DEDB751C,2,1236,5091
298AA16DCC66F15DD399CF9F1BD16F24FBF89C50D4EE121ED9E19549DDF1A802,2,1542,6305
29A1A9AD9F65877989D7686BBAF3833A5C4F47148C819759567C5E130C42FDFA,2,2429,9394
29DEB2F45EDAAB2AFD88AA8F3F209294D54E588B50149383309DE7E4D50AE0BF,42,1228,6622
2A40CD864AA72862B91D976590A926B39AC9338765E0A41277C59B1F0F9288B4,2,1231,5153
2A65577A02C2978E25CB60E725E7F17CCEC0CDEC9B5A22EDBE2DFC82DD29FE66,2,1231,5153
2A6642A48B7B7C6C45EDAA9091EBDE8905A9CC6BA54446A5DCB2A8BD65449431,2,1773,7810
2A6CAA6331F1D60F8980BD648F6FE1A458D33039D51D9BA5186B080FBBBDFF63,2,637,1639
2A711E012200C654AA45C46588E42E9DA1763FFD3487B409FBCBC24A4E95558D,2,2111,8086
2A8299853A9312723D4D52F140D2D3C57302351ECB74966117442DF4736E86FE,2,998,5023
2A87964F5D403597176D421CA73696F3DBD64C197DE3A96FE0AAACCAE8D7E742,102,676,2658
2AAB0EA5103D2BF69AE9788008EDF2A675EDAE619AD480FB3428328F9B10B0DB,2,616,2117
2B145776F50F2E38A1DE7F172D6B4ED232385F91FAAB4BE2A604668F7FFF14F1,2,1552,6386
2B55802CA27DF217AAB50B5A9AEEE3445C2D219A6383966D496FF4A6063B5A7A,2,610,1741
2B6D6348E48186DE36A9D9A9B7C6759D43182C305F40CFC8CD44050F4B6AFB83,2,1706,6414
2B85AD8516F6D4D848BE5FE5E098BAEB436C91F4C70D3755B1872E5C5B3E3B76,2,876,3203
2B9F1C759553EB2550FA81DDEBFDCB95B0F66A43B39E1F30B75E53079B013B9F,2,322,588
2BAE35A4B74D5790A2A6A9522FFB3D56542465EF6E0B3F5B8B68922E5EFF8820,2,978,3354
2BF681980BC758B61EAF9D18A24EB3D068BE885AFBEF9D851333B52B9CADBF5E,2,756,2537
2C04DED253EF46413E7DB3D5F4238C72745C3FFF203DC830C48C6C51C37BFC62,18,489,1519
2C11D2E7E6D6E6716F5E4DC1B6013D1710A19A2A97AB0EF70A2B60DC45537BB4,2,461,1326
2CA4B093EA77D1118EBBFF06F17B67BA365A0828F7D788271B388DE4BB4FE0ED,2,806,2298
2CB773781DB79CB0AE783457A1DBC4C1240447C433CF4EA5A6A6D8865283819C,20,1119,3608
2CB77559AE29024713937F6D1F21FEFB95891DAD236ABCB81ADF00863A5550F1,10,1295,5254
2CC7C2154F49574D42245217ACE85E226BDD2DD01D949124A0D3524C4E7AD873,116,1066,3582
2CC8690DB86C0C572DD31CB019EF201C806DCC2D74667F0133C5994DD63B6643,2,489,1519
2CF2FE66BD05BE23E3D9A75E569805C7404A01580948FD1B5B17CE05A47DF8CC,150,847,3274
2CF968F86DC017BE6D122C568ABBAEDB555FBD960E739883FFD6356A501F1128,62,478,1797
2D1F43F942E66972FF57AA2965AD72287A2A58B56589BE2DD005DC4FB30A8CC5,48,1129,3778
2D85F64AB1AD93DF526F870E4154DCDD3BEA6B7A3D81CED6CF09B4178D7A6EE6,2,922,4535
2DB8FF83B2017953412F28D9AABDEDF9FC736411020C48A6FA37A5334765BEB3,2,582,1981
2DCA9C3E5912B22F0F0DDF5E619BBBCDCF9AA48374714AB5F6B78F71346BF6EF,2,710,2871
2DCEA2F33E41B601F9736592DEC1BFFB02F7F25927A0C8B4D325F79071772BD5,2,432,982
2E34BB6DC1D84E0E7ACB762B39197C338CD64DF3C3782ACFA822F0513EE8A347,2,1408,6737
2E71668B571BF3E2845BB651399577CC121152CFC968DA8A4D636B7D2AEAD185,12,1220,3849
2E723FBA3BDB99EE9F4F847599E9E4EDA220BD9211A45E558061212CDF5D6B39,2,1522,6587
2E76FAD01F9B86E7A21541B3231CE0509E1858EA7CFC50B9D5BEAB1B20B7D22A,2,1934,8492
2E7B2E68FC0B9C296C79356E543F97F7E5FF959368A4C9DE55D1DB2B101B821F,50,1526,4688
2E953FACEB1EFDCC982FDD8657995884E0BC8FEFAFE1658782621EB248C26576,8,885,2622
2EAFB3C5DC57EA20614FE4BDC0F23FFCB4520855C66EA18630DD8E29AFA4D8E1,2,1757,7792
2EB80B3544584A61A3636B17445DBBB0A76D061BC92235A59974787A1320B9C3,2,1198,4335
2EBBD1256CD5D77F53DDED765B4CB9CD68F79AEDEF4188A04A07E4F71AB2D89D,398,1779,7053
2EBE8468DD2A239BA34B3FAF19FD0D4A222307AFBD40F2C2B0E05B812226ECBC,2,664,1942
2EC9FCB4BC0D688612F7C1446656904B4887BAFF7A750B42F03288CC4A8B800B,322,1130,4547
2ED698D570FCBA8B452CBB435CAE65CF0F5D1231557CCC7A8A559A7A35972184,204,1617,4551
2ED85E9C68A2F18C4E3549FBAD17EB7BAF88544D241BDE194EF5633BCBF0B1CE,2,303,579
2EF65C11269DF91E15CCEFE5A6FA860BBA1AB3371C6D6CE245DA20B7B5B12C86,2,348,856
2F72F272C0605D545A5A8188EB60409BB3E9551EF869A05F3A5DA25AE9B728F2,2,829,3407
302C238247C4C99BF9865240DB08A04F137B599BE5A8092761CEDEFDBF830503,2,894,4367
30838B9223D7C9A029D25903030C0EE5784E2556F3FB4994A9A66D0E52452915,2,1464,5381
308E879C112A08E7C319D6A29D43305785431D5824314A0F9959B258AA78C9FD,2,2313,7959
30AF37273123A4DE48A31D4FED89796D223FF376C7D32E099DE1C1BDB7476DF5,2,1305,3907
3105C06E370389A8F915E45BE1A365F1C14406266E2C675FBA815BFE32E71351,2,232,581
317FCE99774458C540B644528CCC0DEB431A586CF1A922E92007B68CFAD8E50A,2,706,1985
31AC7111D7DF24EB446C93972A22EFF9168ED74C9F3AD2F7D9E2CAD8B774E2E1,2,2679,8965
31B2017D693C5F3969002857F687B324EF5FD6560F4A987BD7E4C71C4BA4B74D,2,1071,3467
31B78E603A1969C7A085F9E7C9512C8171CDA5EF91AD36503571D5A8B9A06BDA,2,926,4539
31C5FB3C93B9A8B52257EB9D0A96ED4A851A1C1EA50E0C2A4FBFFC4C89C8AB8A,2,2588,11671
31FA9802359AF69AA6C175D2E725C75FB929DD1BD5E3A67E06BD30B365FF3C78,2,1757,7792
32441F3136DDC2A6448F004166F8873A906FF9CAE818EF09ACA84F7553DD13AB,2,1410,3872
326A71487A19E1AC947CB0710D7D81CB3B04BD34DA6497AC727F2BD074F9566C,2,899,3101
327ED0DC643239F9371E3C68EFB42E22CFF55D3BA761F827C2F4F66800598A37,2,1053,3475
328605213ED0D530D483583D3D437F00A110E35D8C41DFC9FC0600A396EC1DCE,90,2363,7602
32A19C6307A93AA73E7503E69471DA0AF44CFC39FC9A31902BDC2ABA763189C0,2,864,3571
32B2727884438C85B8AF8A51E6CA5B7335F38ADFA6E5A021B52619DA02E0D6C6,2,353,948
32BB279779D1824EDE8A3ECC774BB7A92337BBACA37B0DE5134B0AFE9CE4D8EC,2,573,2868
32BCCA7D3C8AE6BB5B0B74BF72697F568A4C8A89E47189C4E8C2E46173CC4064,2,1138,5120
32DAB24E2D3666F0791A24EDEEBD93711D27E52FA711BBF1AAF4F79C4052FF65,168,971,3293
32ECD80828B0E1A369FB5730A38AEFF4DB65D834543A0A27D907A927FE7D76AB,2,1071,3467
330BD0DDFA527F0229871FAB4D28085B0940CB9D34D4611DF5F6C05A1E9CB452,236,788,2261
3313B3575D1E27DB26A26821D6B2FEC01D1DE7931DBFD7FD98BBB116260BE8C2,114,886,2465
333B3068BF380DC09202ECBD8E961A33A3F999E0241DD135C332106BF6263249,66,1298,3987
335EBEE9949BB06DFA30791A515805CC6ABECE90E5618EB9F3FE4B86BF8BB2A0,2,1295,5254
33886FD9A71AC3B23E329AAEEB6FDADE24FCB6F3B0FEB2590D7CBE720BD0028A,2,946,3878
33953B49B467C4D52AFC50A69DF514C35CA8FE6D03282315015BFEDC6A37B8A1,2,2599,10229
339AD2ABE1F3E7B77F6B274B91D77FC97C23CC3033ED55BB470AB9C95627A57F,2,795,2698
341B1771544D58D4B4ACA7C2436267A3C54673FEEC0787799F71AE871D677729,2,1156,3848
34200114E1CD6A9411E3417572A12A2E9EB1EC5DE9F285F60B2D0F31953209DE,2,1040,4294
34207FC5687363E0C41B36923C754FE5C294C47B9F031E1D6299BB458055771B,2,728,2709
342F2C415FD1DB2A56A7BEDD973BC94030C733F19F413B177A0C28C23EDD788D,2,674,2089
342FA086C5C3E92CCE4C92F2791311A8919C48BE2F20C35AFA789E6330E7AB16,2,2469,11779
3444307A23A2C93EB96CC9F7529549090573C493719B0626F6F6C4AB2F60E121,2,3012,10085
345578FF78244F1F99B08C7B486BCE87F69EA21B2F03BFDE734458ABD55042EF,2,1176,4047
345EAE6D893EF5325D33108188BA1103F4FFACF6B11AA079DD1DE53BAB1AFD80,2,981,4188
3464983E193F070293BA815B1D7FE3559898633C3AF8AE3F1B15FC1ABF0F3B3C,2,811,3126
34B1455963B9214FC9CB72537038CDE4774C31AC8B0D5AFAE1CF6A1FC94BC29A,2,822,2600
34C4C5A111BEB7F641F03BDE16873265A65D4F721BD04CD15F820DB2D5767767,2,1343,4840
34C50FA3B5DD21932C130F12C67CE7C06A68A5B2DB3656BAA4AEA6D35BB9B03B,98,1047,3039
34DF222479FAB68D8979AF64CE5C40C15E2EF8DE7330A63EC82815D76E815EB4,160,891,2851
3514320E43652B6BA6FB71EBAD17ED73405C0E30C0CBECE0725C47CAB3BC6978,44,747,2272
35B47F309969D9BE06D9DB37B003B20261B1F488B8755FC2027DE1996EDADAED,2,1084,5250
3608878ADFA715C17B02FF953F6467EDFB5F6E6D7295ACB3959AABD396293C10,58,1071,3467
365C5F935D814CE2D5D2F69F87147F6FD3CDE57B36ABA66C2581B17DD0A59678,192,2086,9219
3692B144ECFBA82DC99F35153EF44ACCBE84159648BDCD641D6D09DB5500CF29,2,894,4371
36A74AABA1C4AD602801608D1383B1D4A86AACEB703BCAE8536367256226C2C4,42,2363,7602
36BB7BA88F676136C0794188BE94022648DFD502F1FA6D86238BC5EF5EADA5A7,2,871,2459
36DD396978CE4E158DB2208F9D5D29B228CE34A8863A75EB3DB5BCF82DFD6739,30,2080,7851
36EE72ED1407B9A61E9C14B4FB88A0B6F776FB4F1AD30EB646DC3F05384F9449,22,212,465
370BAD9620CD6CAA30F96C172A869E32BA5B12866CBBBF97935C06A64529B4CA,2,171,529
375B20947A1E400A6D8BB1A92142DF065F51D4CC6FE202CE9BE8338BABFDFC4A,2,1060,3337
37A15CDEBECB2AA90EA778FC770AB63B6730CE773CED638AC86E80FAFD7CF629,2,207,421
37A1644349142CAC61BFC635BC3969FEC016E26906B27BB20549DF7141E9155C,2,875,2386
37AAFD2059B01A638858EC19A3674912D0CD1B2DD0B1678CF74CF9DC15CC846F,2,656,2083
37D3C80067D4F5824D301C25569793924EBE05AED4AA93E191EB658EF41B7F64,12,1051,3368
37D75127F8EC3CDA65B073A4626A08852CEFE3DBB01FAD2AE1AF88D710439CAF,2,683,1511
3842CEDF4AF07AD3C4B80A123E7AEFBF499783D82D490D6C3479271E490446DB,356,3184,16609
387F70878E6EA0E1798DC4DCB9C04C62B1F2F1BB30800619563D329E4FBD9725,2,1773,7810
38C8CAC9F2F0E916A907535C1A92007BE6E9508870E835BEAAD1FBEBE602113E,32,702,2259
38DC25C65399F2EFD5010850EECCE3C0E711D59460BA53CE83F590278BE3881F,106,1027,3782
3912E56B22C43F0D0808B34EEC827272C7A3009F886659563155A46777AA631C,2,1757,7792
391EAE61A0CEEA701F5DA4A1547AA148BD3BCA500173BE0EB1F5AAC82507E4E0,2,1340,5917
3924B51E95662703B4658CA89A75F390E77ED0515A6425E0289730CDB820A034,2,2167,8034
3932814A8BA1D5A229879626E7767C3A76AEED9CE24AB501A070043989861165,2,4046,17525
393608B7421158611F25F6A4DBE3D1BDF738A3A2BA6882ED437A38ECE080ED35,2,3203,14812
396A279A3D1C19C821242BD133AF3159E36FFFA1E982641829A5853C1884DF17,2,1018,3564
396B6F6557175937F3AB43D575555EF03F427EE5908F58719168EFC62DC8936A,2,1183,3554
39727CEFC1A738E0001A855F6A526E18EFFE13D7BE3836F649C860317385FB45,202,964,5697
3977DA80D76598751A97E00D06A539EA146E0708605097A80AC3B939295EC655,6,1742,6013
398926AB9F7BDBF76A2201FDB4BF502E7414F022921A70C4966D8D4ED2E9FFD2,2,1371,4682
39B36194B60A53852893858AB55A0082AAA1CAC295C5E40FC257D606932C5B5C,82,617,1942
39B8A8637CCE815E8E28A0FB18E54309CD142BEE165A572A584C0FE9B438CC6D,74,2149,7212
39E08CC1E9579DD17F914803FB1B41711084E6208CA22BA2234E07C926B1ECD1,2,1773,7810
3A0498A9A9763BFF9ED644C0A999A58A023D7FC76575236A1B7315160317E3F6,2,1417,4430
3A48D413182E0EA3FBF9B162EEA05BCA16CB3A6C86ED898BB871083CCE3196D1,2,494,2105
3A5040EFFC2FF2B0A85D7BB5404426786E6ECF762A0F79E004602D1803AF3FCB,174,1797,5094
3A613B35657A42E963A2713C3B8AFDF2EE779EB9DFE6F310CAEA0D07966B4C9A,2,332,1002
3B3FCBEB22A0BC2614963D98191CE40C782E9B541F4A048A411EE77390BCFA25,2,1757,7792
3B6433375BD5CFC25019B00096BD570610074BCE19487D26B3982815D0CE68B1,2,1076,4152
3B6EDABE89661269585120E50534C26F997E3CA31FD8E3EBEA07C8B509F52A79,2,927,3313
3BA6CD7E77C05817B3174085C29E0192272405DC58476E321E5D9C14CE7D083C,2,713,2608
3BECAD733130192D82FD5FDA7811C5FFCC04E4A6BAFB83E0F27AA1B17A7FB87F,2,936,2663
3BF3B90156B23049D4EFCD6DA5C7B6F36044077D02807C08B8335014E38537EC,2,656,2083
3C115981424CBEA2A75651DCE29C637F9DF1A01B00EC06BA39D6AD7D0D33662C,2,884,2788
3C19752E58195A0A7C7C29F380D6DA03703BB0590FBE9119E8524C5A57070D1A,2,1757,7792
3C2190A8047BF10BBA0915F086FE18EC1C5FBB7CBFCDC95B41B23A306BD0ECF3,104,743,2293
3C54E9930EA87DBC87BB80B9E9EB837387AB37058038EBE149794F9898D40572,2,2383,9730
3C6BE0819DB1D94543A0E165B3E7BBF21DF18CE336D53FFDFF9CCB74B3736307,2,1331,5095
3C6DFA528D0E26D35BD96FD92F41FCA3EB95D6A56CB9F631B68831A965B5E4B6,136,570,1464
3C71767CA3DBCBAC55F9BF8252EA34C93F859F96CA038EBAD9E6AA4028754341,2,1773,7810
3CBD2FE75F5CC0E7C18FB202911A695D0CC2129374F7D1F131397776ED1A04F5,2,1160,4148
3CDD6007A8B232CFC019524B7190DFCEF22DC3195AD6DD2C56EECBF3E8DCCA6B,2,1275,4483
3D29DB723A0962DA68AE3AE1DF53249C54768F0DC82433CEAC032877992A1AA5,108,445,1328
3D677C06EF1A8368A2D44ED0FD6B0894C5C0BACCBCE2306B81A6AAE0C3AE4582,2,1034,9095
3D77182C6BF7931D5B7E331D4E6C450D30AE8D29F635A747C880B0539E5A0A07,2,1946,6542
3D846B4A57B765E46A6282DDB5A7B36E803D3D42DC0A5AA16A51BB1F704F1C62,2,855,2339
3D9046BD9C56FF6AEADDECB57082100E45BE11A1F51C3C2CB2567FA59CDA82CE,36,1483,4929
3D98A3A24A91ADAE4124180203EFC1C50AB415894ACAAC6E527EEF5A80523205,50,590,1730
3DAD8E1E5A647A00452BD11F5CF45A114E24E873927E636CDF5A89ECBA535BF9,2,1757,7792
3DC98383C62677F848A7E6783578D45112A10A9C3546E00881D2E1BCE4CB2FC6,2,1025,4250
3DE55B2585C23DF39912A364BC2BC2DAA07EC5AE8FF560813EFE88D869C0CD2E,2,758,2112
3E26804CDFC96DE94AFDB8A2E2B3F91C096C3A7B8C7AB697F9A74306817E794A,2,1757,7792
3E277C8BB062525320156D54B3452B1C99ED56222D73AD55BBD971E311C059B8,202,706,1837
3E751E03334FA29AAA96956BD55EC96C9F53B12BFBD39BAA5FBD32F9BCB9FB3F,100,1333,4609
3E8D3639119FA34473EEAA3B1E304CD79B449942DC2544012ED564D2F52A2F46,76,847,3403
3E9209342BB7B55B24AC83A178C448E942F290C6981C08F4D71A87EBAB545EE8,2,1757,7792
3EBFBC457CE2032CEF1026E1F1060F6DF0146BD6F719009AE559281B1C42B6F6,2,1757,7792
3EE73FBAF9695B220ACEF527EA36FC0304A8DC5BF298DA0599DEAE775F106F0D,2,990,2833
3FF48CDA6473EF246BD8840FC2E21E8EF62877F28CFED7561B3480A97DF8BF69,2,748,3876
400954C8EE59CC71CD41763C494B63D5A433FDB82EE6749EF5473CAB59C03896,2,951,4416
401B514E559308D7BD72F24C420F8D8C8E4FF22D015639E9B2D4B2C68EE8F557,2,745,2580
4036E81B059C7FC6092CCF62B2663D183F75B4826C5D958DE00052AF9FE3266B,2,729,2715
40682C962CEDF1B7AF39DA4AD8258E6C41DB056BBCC580E46D4040E33F0E61C2,2,473,1603
4073757C9C0A8D1B9463A4ACF9BD894BE1A26BD02C10EAC47F6F1C76DC7F1746,2,802,2137
40770357CE6AC47AF3B95B037DE0E0E5CF1375E0E844DFB74190113B4E2BE842,2,516,1487
40A4FD7464D4A795B258D07ADDF79DAF77FC11E88DA979C656AF26AF8062A4B2,2,729,2715
40DFA21EB6258A06689A8ADC0C3A53D77D5EFDD0164056648A9E69D72858DB92,2,1131,3894
40EF3BB49B93EE5938BCB1F63352C53BC6BA21EB7C8D50CF73363690D7C9A369,22,226,498
410EC7F80BC1C942583FE8D63CF3EEDC7D5BFE30AC125B50E1769CCFF84DF60F,98,1167,3551
41921404C74DC42FF62026EC9B59F595AA5D0835BF68E805E3E3E93B8924C1F0,2,948,3848
419F75CCFD0E0DCCE8A0B7E1107B487CB66365E4BA8A36E608D14BDE8C0410C4,2,858,4115
41BD9843692B7421B2FBCEAC3C2F6AF3CE9C92339C10D43898E7E072B8E28BE3,2,2994,11848
41C776ACD0191B5B8440F6AA4ACB01B957A38310A50DEE5005A7E68F4A1B1583,2,1757,7792
41CA670FDB0E2FA46AC21716A0A6FB91D8516F828CF1598EA75A0EDAE1501970,2,707,2580
41EBA25D6F9E0D10C21A7585F72707336D28538CE8E0B6E8C1B3E04DC12885BA,2,1574,6910
427D40EF4A7AA0B3093DE551B683E590E588DD361AB934E7A69FC2594E69CEB0,10,696,2202
428E6A11240EDADF846919A6C6CE3BB0442CA3C099CA07541CEFFC80FF5F3A69,8,960,2709
42C41230805E5BC551E70521D9AF65D036851B67B62BB45217C58FADE343AD19,2,2296,7625
42C48630DFAD88FE0F9BCA1C6BDDE5757FF4415E083421B5222AAB6F9C516FE8,2,330,664
430321F66D28396507AA468EBD9A208E7D698DE35A41FC2BE80337799341E327,14,992,3044
431F73CB1EDCF4219522FFB03E74AA92BAF43586BB705E4F4D07461338F8D388,2,1757,7792
